Collection,Organisation type,Organisation code,Organisation name,PHE Centre,STP,Year,Month,Metric,Figure,Data signed off,Data changed since last publication?
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw,2020,4,Hospital-onset,2,N/A,No
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw,2020,4,"Hospital-onset, healthcare associated",2,N/A,No
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw,2020,4,No information,0,N/A,No
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw,2020,4,Total cases,13,N/A,No
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw,2020,4,Unknown 3 months,0,N/A,No
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw,2020,5,Community-onset,8,N/A,N/A
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw,2020,5,"Community-onset, community associated",5,N/A,N/A
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw,2020,5,"Community-onset, healthcare associated",3,N/A,N/A
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw,2020,5,"Community-onset, indeterminate association",0,N/A,N/A
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw,2020,5,Hospital-onset,4,N/A,N/A
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw,2020,5,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw,2020,5,No information,0,N/A,N/A
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw,2020,5,Total cases,12,N/A,N/A
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw,2020,5,Unknown 3 months,0,N/A,N/A
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,5,Community-onset,15,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,5,"Community-onset, community associated",1,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,5,"Community-onset, healthcare associated",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,5,"Community-onset, indeterminate association",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,5,Hospital-onset,3,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,5,"Hospital-onset, healthcare associated",3,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,5,No information,14,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,5,Total cases,18,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,5,Unknown 3 months,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,6,Community-onset,12,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,6,"Community-onset, community associated",1,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,6,"Community-onset, healthcare associated",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,6,"Community-onset, indeterminate association",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,6,Hospital-onset,3,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,6,"Hospital-onset, healthcare associated",3,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,6,No information,11,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,6,Total cases,15,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,6,Unknown 3 months,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,7,Community-onset,17,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,7,"Community-onset, community associated",3,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,7,"Community-onset, healthcare associated",1,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,7,"Community-onset, indeterminate association",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,7,Hospital-onset,2,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,7,"Hospital-onset, healthcare associated",2,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,7,No information,13,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,7,Total cases,19,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,7,Unknown 3 months,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,8,Community-onset,17,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,8,"Community-onset, community associated",2,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,8,"Community-onset, healthcare associated",1,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,8,"Community-onset, indeterminate association",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,8,Hospital-onset,3,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,8,"Hospital-onset, healthcare associated",3,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,8,No information,14,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,8,Total cases,20,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,8,Unknown 3 months,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,9,Community-onset,18,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,9,"Community-onset, community associated",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,9,"Community-onset, healthcare associated",3,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,9,"Community-onset, indeterminate association",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,9,Hospital-onset,1,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,9,"Hospital-onset, healthcare associated",1,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,9,No information,15,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,9,Total cases,19,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,9,Unknown 3 months,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,10,Community-onset,20,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,10,"Community-onset, community associated",17,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,10,"Community-onset, healthcare associated",3,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,10,"Community-onset, indeterminate association",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,10,Hospital-onset,6,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,10,"Hospital-onset, healthcare associated",6,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,10,No information,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,10,Total cases,26,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,10,Unknown 3 months,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,11,Community-onset,12,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,11,"Community-onset, community associated",9,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,11,"Community-onset, healthcare associated",3,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,11,"Community-onset, indeterminate association",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,11,Hospital-onset,6,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,11,"Hospital-onset, healthcare associated",6,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,11,No information,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,11,Total cases,18,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,11,Unknown 3 months,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,12,Community-onset,18,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,12,"Community-onset, community associated",13,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,12,"Community-onset, healthcare associated",5,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,12,"Community-onset, indeterminate association",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,12,Hospital-onset,1,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,12,"Hospital-onset, healthcare associated",1,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,12,No information,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,12,Total cases,19,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2019,12,Unknown 3 months,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,1,Community-onset,15,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,1,"Community-onset, community associated",11,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,1,"Community-onset, healthcare associated",4,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,1,"Community-onset, indeterminate association",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,1,Hospital-onset,1,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,1,"Hospital-onset, healthcare associated",1,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,1,No information,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,1,Total cases,16,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,1,Unknown 3 months,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,2,Community-onset,8,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,2,"Community-onset, community associated",7,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,2,"Community-onset, healthcare associated",1,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,2,"Community-onset, indeterminate association",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,2,Hospital-onset,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,2,"Hospital-onset, healthcare associated",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,2,No information,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,2,Total cases,8,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,2,Unknown 3 months,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,3,Community-onset,15,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,3,"Community-onset, community associated",13,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,3,"Community-onset, healthcare associated",2,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,3,"Community-onset, indeterminate association",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,3,Hospital-onset,3,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,3,"Hospital-onset, healthcare associated",3,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,3,No information,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,3,Total cases,18,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,3,Unknown 3 months,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,4,Community-onset,13,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,4,"Community-onset, community associated",12,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,4,"Community-onset, healthcare associated",1,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,4,"Community-onset, indeterminate association",0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,4,Hospital-onset,1,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,4,"Hospital-onset, healthcare associated",1,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,4,No information,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,4,Total cases,14,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,4,Unknown 3 months,0,N/A,No
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,5,Community-onset,7,N/A,N/A
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,5,"Community-onset, community associated",5,N/A,N/A
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,5,"Community-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,5,"Community-onset, indeterminate association",0,N/A,N/A
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,5,Hospital-onset,2,N/A,N/A
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,5,"Hospital-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,5,No information,0,N/A,N/A
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,5,Total cases,9,N/A,N/A
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex,2020,5,Unknown 3 months,0,N/A,N/A
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,5,Community-onset,11,N/A,No
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,5,"Community-onset, community associated",1,N/A,No
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,5,"Community-onset, healthcare associated",0,N/A,No
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,5,"Community-onset, indeterminate association",0,N/A,No
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,5,Hospital-onset,2,N/A,No
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,5,"Hospital-onset, healthcare associated",2,N/A,No
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,5,No information,10,N/A,No
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,5,Total cases,13,N/A,No
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,5,Unknown 3 months,0,N/A,No
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,6,Community-onset,10,N/A,No
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,6,"Community-onset, community associated",0,N/A,No
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,6,"Community-onset, healthcare associated",0,N/A,No
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,6,"Community-onset, indeterminate association",0,N/A,No
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,6,Hospital-onset,1,N/A,No
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,6,"Hospital-onset, healthcare associated",1,N/A,No
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw,2019,6,No information,10,N/A,No
